holiday,temp,rain_1h,snow_1h,clouds_all,weather_main,weather_description,date_time,traffic_volume,hour,day_of_week,is_weekend,hour_sin,hour_cos,dow_sin,dow_cos,weather_Clear,weather_Clouds,weather_Drizzle,weather_Fog,weather_Haze,weather_Mist,weather_Rain,weather_Smoke,weather_Snow,weather_Squall,weather_Thunderstorm,is_clear,is_rainy,high_cloud_coverage,has_precipitation,temp_normalized,traffic_volume_normalized,clouds_all_normalized,congestion_category
,299.42,0.0,0.0,1,Clear,sky is clear,2013-05-19 19:00:00,2830,19,6,1,-0.9659258262890684,0.2588190451025203,-0.7818314824680299,0.6234898018587334,True,False,False,False,False,False,False,False,False,False,False,1,0,0,0,1.4286430285727438,-0.21622165933764417,-1.2396690857273567,1
,298.94,0.0,0.0,1,Clear,sky is clear,2013-05-19 20:00:00,2491,20,6,1,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,True,False,False,False,False,False,False,False,False,False,False,1,0,0,0,1.390883626852362,-0.38683629777165013,-1.2396690857273567,1
,297.22,0.0,0.0,1,Clear,sky is clear,2013-05-19 21:00:00,2337,21,6,1,-0.7071067811865477,0.7071067811865474,-0.7818314824680299,0.6234898018587334,True,False,False,False,False,False,False,False,False,False,False,1,0,0,0,1.2555791040210016,-0.4643426526944729,-1.2396690857273567,1
,295.52,0.0,0.0,1,Clear,sky is clear,2013-05-19 22:00:00,1713,22,6,1,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334,True,False,False,False,False,False,False,False,False,False,False,1,0,0,0,1.1218478895946509,-0.7783943765375989,-1.2396690857273567,1
,294.85,0.0,0.0,1,Clear,sky is clear,2013-05-19 23:00:00,1094,23,6,1,-0.25881904510252157,0.9659258262890681,-0.7818314824680299,0.6234898018587334,True,False,False,False,False,False,False,False,False,False,False,1,0,0,0,1.0691420580266233,-1.0899296602858282,-1.2396690857273567,0
,294.72,0.0,0.0,1,Clear,sky is clear,2013-05-20 00:00:00,624,0,0,0,0.0,1.0,0.0,1.0,True,False,False,False,False,False,False,False,False,False,False,1,0,0,0,1.0589155533940207,-1.3264750292061314,-1.2396690857273567,0
,294.41,0.0,0.0,1,Clear,sky is clear,2013-05-20 01:00:00,355,1,0,0,0.25881904510252074,0.9659258262890683,0.0,1.0,True,False,False,False,False,False,False,False,False,False,False,1,0,0,0,1.0345292731162747,-1.4618595063115816,-1.2396690857273567,0
,293.73,0.0,0.0,1,Clear,sky is clear,2013-05-20 02:00:00,402,2,0,0,0.49999999999999994,0.8660254037844387,0.0,1.0,True,False,False,False,False,False,False,False,False,False,False,1,0,0,0,0.9810367873457354,-1.4382049694195511,-1.2396690857273567,0
,293.67,0.0,0.0,40,Clouds,scattered clouds,2013-05-20 03:00:00,325,3,0,0,0.7071067811865476,0.7071067811865476,0.0,1.0,False,True,False,False,False,False,False,False,False,False,False,0,0,0,0,0.9763168621306877,-1.4769581468809625,-0.2400486318484518,0
,293.27,0.0,0.0,90,Clouds,overcast clouds,2013-05-20 04:00:00,787,4,0,0,0.8660254037844386,0.5000000000000001,0.0,1.0,False,True,False,False,False,False,False,False,False,False,False,0,0,1,0,0.9448506940303681,-1.2444390821124942,1.0415160526116827,0
,292.97,0.0,0.0,75,Clouds,broken clouds,2013-05-20 05:00:00,2588,5,0,0,0.9659258262890683,0.25881904510252074,0.0,1.0,False,True,False,False,False,False,False,False,False,False,False,0,0,0,0,0.921251067955134,-0.3380173599306514,0.6570466472736423,1
,292.8,0.0,0.0,40,Clouds,scattered clouds,2013-05-20 06:00:00,5612,6,0,0,1.0,6.123233995736766e-17,0.0,1.0,False,True,False,False,False,False,False,False,False,False,False,0,0,0,0,0.907877946512498,1.1839256094629593,-0.2400486318484518,3
,292.08,0.0,0.0,90,Thunderstorm,thunderstorm with heavy rain,2013-05-20 07:00:00,6136,7,0,0,0.9659258262890683,-0.25881904510252063,0.0,1.0,False,False,False,False,False,False,False,False,False,False,True,0,0,1,0,0.8512388439319254,1.4476485314081484,1.0415160526116827,3
,292.08,0.0,0.0,90,Mist,mist,2013-05-20 07:00:00,6136,7,0,0,0.9659258262890683,-0.25881904510252063,0.0,1.0,False,False,False,False,False,True,False,False,False,False,False,0,0,1,0,0.8512388439319254,1.4476485314081484,1.0415160526116827,3
,292.08,0.0,0.0,90,Thunderstorm,thunderstorm with light rain,2013-05-20 07:00:00,6136,7,0,0,0.9659258262890683,-0.25881904510252063,0.0,1.0,False,False,False,False,False,False,False,False,False,False,True,0,0,1,0,0.8512388439319254,1.4476485314081484,1.0415160526116827,3
,292.08,0.0,0.0,90,Thunderstorm,proximity thunderstorm,2013-05-20 07:00:00,6136,7,0,0,0.9659258262890683,-0.25881904510252063,0.0,1.0,False,False,False,False,False,False,False,False,False,False,True,0,0,1,0,0.8512388439319254,1.4476485314081484,1.0415160526116827,3
,291.21,0.0,0.0,90,Rain,light rain,2013-05-20 08:00:00,6369,8,0,0,0.8660254037844387,-0.4999999999999998,0.0,1.0,False,False,False,False,False,False,True,False,False,False,False,0,1,1,0,0.7827999283137357,1.5649146398303413,1.0415160526116827,3
,291.21,0.0,0.0,90,Mist,mist,2013-05-20 08:00:00,6369,8,0,0,0.8660254037844387,-0.4999999999999998,0.0,1.0,False,False,False,False,False,True,False,False,False,False,False,0,0,1,0,0.7827999283137357,1.5649146398303413,1.0415160526116827,3
,291.21,0.0,0.0,90,Thunderstorm,thunderstorm with light rain,2013-05-20 08:00:00,6369,8,0,0,0.8660254037844387,-0.4999999999999998,0.0,1.0,False,False,False,False,False,False,False,False,False,False,True,0,0,1,0,0.7827999283137357,1.5649146398303413,1.0415160526116827,3
,291.21,0.0,0.0,90,Thunderstorm,thunderstorm with rain,2013-05-20 08:00:00,6369,8,0,0,0.8660254037844387,-0.4999999999999998,0.0,1.0,False,False,False,False,False,False,False,False,False,False,True,0,0,1,0,0.7827999283137357,1.5649146398303413,1.0415160526116827,3
,291.52,0.0,0.0,90,Haze,haze,2013-05-20 09:00:00,5114,9,0,0,0.7071067811865476,-0.7071067811865475,0.0,1.0,False,False,False,False,True,False,False,False,False,False,False,0,0,1,0,0.8071862085914815,0.9332881760112337,1.0415160526116827,3
,291.52,0.0,0.0,90,Mist,mist,2013-05-20 09:00:00,5114,9,0,0,0.7071067811865476,-0.7071067811865475,0.0,1.0,False,False,False,False,False,True,False,False,False,False,False,0,0,1,0,0.8071862085914815,0.9332881760112337,1.0415160526116827,3
,291.52,0.0,0.0,90,Rain,light rain,2013-05-20 09:00:00,5114,9,0,0,0.7071067811865476,-0.7071067811865475,0.0,1.0,False,False,False,False,False,False,True,False,False,False,False,0,1,1,0,0.8071862085914815,0.9332881760112337,1.0415160526116827,3
,292.72,0.0,0.0,75,Haze,haze,2013-05-20 10:00:00,4273,10,0,0,0.49999999999999994,-0.8660254037844387,0.0,1.0,False,False,False,False,True,False,False,False,False,False,False,0,0,0,0,0.9015847128924359,0.5100229520495847,0.6570466472736423,2
,292.72,0.0,0.0,75,Mist,mist,2013-05-20 10:00:00,4273,10,0,0,0.49999999999999994,-0.8660254037844387,0.0,1.0,False,False,False,False,False,True,False,False,False,False,False,0,0,0,0,0.9015847128924359,0.5100229520495847,0.6570466472736423,2
,292.72,0.0,0.0,75,Rain,light rain,2013-05-20 10:00:00,4273,10,0,0,0.49999999999999994,-0.8660254037844387,0.0,1.0,False,False,False,False,False,False,True,False,False,False,False,0,1,0,0,0.9015847128924359,0.5100229520495847,0.6570466472736423,2
,294.21,0.0,0.0,40,Mist,mist,2013-05-20 11:00:00,4531,11,0,0,0.258819045102521,-0.9659258262890682,0.0,1.0,False,False,False,False,False,True,False,False,False,False,False,0,0,0,0,1.0187961890661128,0.6398712609462618,-0.2400486318484518,2
,296.43,0.0,0.0,75,Clouds,broken clouds,2013-05-20 12:00:00,4791,12,0,0,1.2246467991473532e-16,-1.0,0.0,1.0,False,True,False,False,False,False,False,False,False,False,False,0,0,0,0,1.193433422022874,0.7707261458808977,0.6570466472736423,2
,297.81,0.0,0.0,75,Clouds,broken clouds,2013-05-20 13:00:00,4778,13,0,0,-0.2588190451025208,-0.9659258262890683,0.0,1.0,False,True,False,False,False,False,False,False,False,False,False,0,0,0,0,1.301991701968967,0.7641834016341659,0.6570466472736423,2
,298.61,0.0,0.0,75,Clouds,broken clouds,2013-05-20 14:00:00,5287,14,0,0,-0.4999999999999997,-0.8660254037844388,0.0,1.0,False,True,False,False,False,False,False,False,False,False,False,0,0,0,0,1.364924038169602,1.0203570032946645,0.6570466472736423,3
,297.41,0.0,0.0,75,Thunderstorm,thunderstorm with heavy rain,2013-05-20 15:00:00,5636,15,0,0,-0.7071067811865471,-0.7071067811865479,0.0,1.0,False,False,False,False,False,False,False,False,False,False,True,0,0,0,0,1.2705255338686519,1.196004521918464,0.6570466472736423,3
,294.28,0.0,0.0,90,Thunderstorm,thunderstorm with rain,2013-05-20 17:00:00,5948,17,0,0,-0.9659258262890683,-0.25881904510252063,0.0,1.0,False,False,False,False,False,False,False,False,False,False,True,0,0,1,0,1.0243027684836676,1.3530303838400273,1.0415160526116827,3
,294.28,0.0,0.0,90,Thunderstorm,proximity thunderstorm,2013-05-20 17:00:00,5948,17,0,0,-0.9659258262890683,-0.25881904510252063,0.0,1.0,False,False,False,False,False,False,False,False,False,False,True,0,0,1,0,1.0243027684836676,1.3530303838400273,1.0415160526116827,3
,294.28,0.0,0.0,90,Rain,moderate rain,2013-05-20 17:00:00,5948,17,0,0,-0.9659258262890683,-0.25881904510252063,0.0,1.0,False,False,False,False,False,False,True,False,False,False,False,0,1,1,0,1.0243027684836676,1.3530303838400273,1.0415160526116827,3
,294.28,0.0,0.0,90,Mist,mist,2013-05-20 17:00:00,5948,17,0,0,-0.9659258262890683,-0.25881904510252063,0.0,1.0,False,False,False,False,False,True,False,False,False,False,False,0,0,1,0,1.0243027684836676,1.3530303838400273,1.0415160526116827,3
,294.28,0.0,0.0,90,Rain,light rain,2013-05-20 17:00:00,5948,17,0,0,-0.9659258262890683,-0.25881904510252063,0.0,1.0,False,False,False,False,False,False,True,False,False,False,False,0,1,1,0,1.0243027684836676,1.3530303838400273,1.0415160526116827,3
,291.74,0.0,0.0,90,Rain,light rain,2013-05-20 18:00:00,4197,18,0,0,-1.0,-1.8369701987210297e-16,0.0,1.0,False,False,False,False,False,False,True,False,False,False,False,0,1,1,0,0.8244926010466579,0.47177306260715274,1.0415160526116827,2
,291.74,0.0,0.0,90,Mist,mist,2013-05-20 18:00:00,4197,18,0,0,-1.0,-1.8369701987210297e-16,0.0,1.0,False,False,False,False,False,True,False,False,False,False,False,0,0,1,0,0.8244926010466579,0.47177306260715274,1.0415160526116827,2
,291.74,0.0,0.0,90,Thunderstorm,proximity thunderstorm,2013-05-20 18:00:00,4197,18,0,0,-1.0,-1.8369701987210297e-16,0.0,1.0,False,False,False,False,False,False,False,False,False,False,True,0,0,1,0,0.8244926010466579,0.47177306260715274,1.0415160526116827,2
,291.74,0.0,0.0,90,Rain,moderate rain,2013-05-20 18:00:00,4197,18,0,0,-1.0,-1.8369701987210297e-16,0.0,1.0,False,False,False,False,False,False,True,False,False,False,False,0,1,1,0,0.8244926010466579,0.47177306260715274,1.0415160526116827,2
,291.74,0.0,0.0,90,Thunderstorm,thunderstorm with light rain,2013-05-20 18:00:00,4197,18,0,0,-1.0,-1.8369701987210297e-16,0.0,1.0,False,False,False,False,False,False,False,False,False,False,True,0,0,1,0,0.8244926010466579,0.47177306260715274,1.0415160526116827,2
,291.3,0.0,0.0,90,Thunderstorm,proximity thunderstorm,2013-05-20 19:00:00,3071,19,0,0,-0.9659258262890684,0.2588190451025203,0.0,1.0,False,False,False,False,False,False,False,False,False,False,True,0,0,1,0,0.7898798161363094,-0.09492924676361635,1.0415160526116827,1
,291.3,0.0,0.0,90,Rain,light rain,2013-05-20 19:00:00,3071,19,0,0,-0.9659258262890684,0.2588190451025203,0.0,1.0,False,False,False,False,False,False,True,False,False,False,False,0,1,1,0,0.7898798161363094,-0.09492924676361635,1.0415160526116827,1
,291.94,0.0,0.0,90,Rain,light rain,2013-05-20 20:00:00,2680,20,0,0,-0.8660254037844386,0.5000000000000001,0.0,1.0,False,False,False,False,False,False,True,False,False,False,False,0,1,1,0,0.8402256850968155,-0.29171486218454945,1.0415160526116827,1
,291.94,0.0,0.0,90,Mist,mist,2013-05-20 20:00:00,2680,20,0,0,-0.8660254037844386,0.5000000000000001,0.0,1.0,False,False,False,False,False,True,False,False,False,False,False,0,0,1,0,0.8402256850968155,-0.29171486218454945,1.0415160526116827,1
,291.85,0.0,0.0,90,Clouds,overcast clouds,2013-05-20 21:00:00,2367,21,0,0,-0.7071067811865477,0.7071067811865474,0.0,1.0,False,True,False,False,False,False,False,False,False,False,False,0,0,1,0,0.8331457972742461,-0.44924401212509185,1.0415160526116827,1
,291.39,0.0,0.0,1,Mist,mist,2013-05-20 22:00:00,1558,22,0,0,-0.5000000000000004,0.8660254037844384,0.0,1.0,False,False,False,False,False,True,False,False,False,False,False,0,0,0,0,0.7969597039588788,-0.856404019479401,-1.2396690857273567,1
,291.22,0.0,0.0,40,Mist,mist,2013-05-20 23:00:00,927,23,0,0,-0.25881904510252157,0.9659258262890681,0.0,1.0,False,False,False,False,False,True,False,False,False,False,False,0,0,0,0,0.7835865825162474,-1.1739787594553825,-0.2400486318484518,0
,291.16,0.0,0.0,1,Mist,mist,2013-05-21 00:00:00,659,0,1,0,0.0,1.0,0.7818314824680298,0.6234898018587336,False,False,False,False,False,True,False,False,False,False,False,0,0,0,0,0.7788666573011996,-1.3088599485418535,-1.2396690857273567,0
,291.1,0.0,0.0,75,Rain,light rain,2013-05-21 01:00:00,387,1,1,0,0.25881904510252074,0.9659258262890683,0.7818314824680298,0.6234898018587336,False,False,False,False,False,False,True,False,False,False,False,0,1,0,0,0.7741467320861518,-1.4457542897042417,0.6570466472736423,0
,291.1,0.0,0.0,75,Mist,mist,2013-05-21 01:00:00,387,1,1,0,0.25881904510252074,0.9659258262890683,0.7818314824680298,0.6234898018587336,False,False,False,False,False,True,False,False,False,False,False,0,0,0,0,0.7741467320861518,-1.4457542897042417,0.6570466472736423,0
,290.87,0.0,0.0,40,Mist,mist,2013-05-21 02:00:00,258,2,1,0,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,False,False,False,False,False,True,False,False,False,False,False,0,0,0,0,0.7560536854284682,-1.5106784441525802,-0.2400486318484518,0
,290.62,0.0,0.0,90,Rain,light rain,2013-05-21 03:00:00,347,3,1,0,0.7071067811865476,0.7071067811865476,0.7818314824680298,0.6234898018587336,False,False,False,False,False,False,True,False,False,False,False,0,1,1,0,0.7363873303657701,-1.4658858104634165,1.0415160526116827,0
,290.62,0.0,0.0,90,Mist,mist,2013-05-21 03:00:00,347,3,1,0,0.7071067811865476,0.7071067811865476,0.7818314824680298,0.6234898018587336,False,False,False,False,False,True,False,False,False,False,False,0,0,1,0,0.7363873303657701,-1.4658858104634165,1.0415160526116827,0
,290.06,0.0,0.0,75,Rain,light rain,2013-05-21 04:00:00,785,4,1,0,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,False,False,False,False,False,False,True,False,False,False,False,0,1,0,0,0.6923346950253262,-1.245445658150453,0.6570466472736423,0
,290.06,0.0,0.0,75,Mist,mist,2013-05-21 04:00:00,785,4,1,0,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,False,False,False,False,False,True,False,False,False,False,False,0,0,0,0,0.6923346950253262,-1.245445658150453,0.6570466472736423,0
,289.78,0.0,0.0,90,Rain,light rain,2013-05-21 05:00:00,2683,5,1,0,0.9659258262890683,0.25881904510252074,0.7818314824680298,0.6234898018587336,False,False,False,False,False,False,True,False,False,False,False,0,1,1,0,0.670308377355102,-0.29020499812761136,1.0415160526116827,1
,289.68,0.0,0.0,90,Rain,moderate rain,2013-05-21 06:00:00,6036,6,1,0,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336,False,False,False,False,False,False,True,False,False,False,False,0,1,1,0,0.6624418353300254,1.3973197295102116,1.0415160526116827,3
,289.68,0.0,0.0,90,Rain,light rain,2013-05-21 06:00:00,6036,6,1,0,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336,False,False,False,False,False,False,True,False,False,False,False,0,1,1,0,0.6624418353300254,1.3973197295102116,1.0415160526116827,3
,289.68,0.0,0.0,90,Drizzle,light intensity drizzle,2013-05-21 06:00:00,6036,6,1,0,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336,False,False,True,False,False,False,False,False,False,False,False,0,0,1,0,0.6624418353300254,1.3973197295102116,1.0415160526116827,3
,289.78,0.0,0.0,90,Rain,moderate rain,2013-05-21 07:00:00,6588,7,1,0,0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,False,False,False,False,False,False,True,False,False,False,False,0,1,1,0,0.670308377355102,1.675134715986823,1.0415160526116827,3
,289.78,0.0,0.0,90,Drizzle,heavy intensity drizzle,2013-05-21 07:00:00,6588,7,1,0,0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,False,False,True,False,False,False,False,False,False,False,False,0,0,1,0,0.670308377355102,1.675134715986823,1.0415160526116827,3
,289.78,0.0,0.0,90,Rain,heavy intensity rain,2013-05-21 07:00:00,6588,7,1,0,0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,False,False,False,False,False,False,True,False,False,False,False,0,1,1,0,0.670308377355102,1.675134715986823,1.0415160526116827,3
,289.89,0.0,0.0,90,Rain,light rain,2013-05-21 08:00:00,6186,8,1,0,0.8660254037844387,-0.4999999999999998,0.7818314824680298,0.6234898018587336,False,False,False,False,False,False,True,False,False,False,False,0,1,1,0,0.6789615735826903,1.4728129323571169,1.0415160526116827,3
,289.89,0.0,0.0,90,Mist,mist,2013-05-21 08:00:00,6186,8,1,0,0.8660254037844387,-0.4999999999999998,0.7818314824680298,0.6234898018587336,False,False,False,False,False,True,False,False,False,False,False,0,0,1,0,0.6789615735826903,1.4728129323571169,1.0415160526116827,3
,289.89,0.0,0.0,90,Drizzle,heavy intensity drizzle,2013-05-21 08:00:00,6186,8,1,0,0.8660254037844387,-0.4999999999999998,0.7818314824680298,0.6234898018587336,False,False,True,False,False,False,False,False,False,False,False,0,0,1,0,0.6789615735826903,1.4728129323571169,1.0415160526116827,3
,290.57,0.0,0.0,90,Drizzle,light intensity drizzle,2013-05-21 09:00:00,5094,9,1,0,0.7071067811865476,-0.7071067811865475,0.7818314824680298,0.6234898018587336,False,False,True,False,False,False,False,False,False,False,False,0,0,1,0,0.7324540593532296,0.9232224156316464,1.0415160526116827,3
,290.57,0.0,0.0,90,Rain,moderate rain,2013-05-21 09:00:00,5094,9,1,0,0.7071067811865476,-0.7071067811865475,0.7818314824680298,0.6234898018587336,False,False,False,False,False,False,True,False,False,False,False,0,1,1,0,0.7324540593532296,0.9232224156316464,1.0415160526116827,3
,291.94,0.0,0.0,40,Clouds,scattered clouds,2013-05-21 10:00:00,4393,10,1,0,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336,False,True,False,False,False,False,False,False,False,False,False,0,0,0,0,0.8402256850968155,0.570417514327109,-0.2400486318484518,2
,293.5,0.0,0.0,40,Clouds,scattered clouds,2013-05-21 11:00:00,4669,11,1,0,0.258819045102521,-0.9659258262890682,0.7818314824680298,0.6234898018587336,False,True,False,False,False,False,False,False,False,False,False,0,0,0,0,0.9629437406880518,0.7093250075654147,-0.2400486318484518,2
,293.98,0.0,0.0,75,Clouds,broken clouds,2013-05-21 12:00:00,4850,12,1,0,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,False,True,False,False,False,False,False,False,False,False,False,0,0,0,0,1.0007031424084336,0.8004201390006804,0.6570466472736423,2
,293.71,0.0,0.0,90,Rain,light rain,2013-05-21 13:00:00,4898,13,1,0,-0.2588190451025208,-0.9659258262890683,0.7818314824680298,0.6234898018587336,False,False,False,False,False,False,True,False,False,False,False,0,1,1,0,0.9794634789407165,0.8245779639116901,1.0415160526116827,2
